T,,,
2985,10,8.82,10.67
2990,10,8.87,10.76
2995,10,8.92,10.8
3000,10,8.97,10.84
3005,10,9.08,10.85
3010,10,9.2,10.86
3015,10,9.31,10.87
3020,10,9.43,10.88
3025,10,9.49,10.85
3030,10,9.55,10.81
3035,10,9.66,10.77
3040,10,9.76,10.72
3045,10,9.87,10.68
3050,10,9.99,10.64
3055,10,10.03,10.63
3060,10,10.08,10.61
3065,10,10.17,10.59
3070,10,10.26,10.56
3075,10,10.35,10.54
3080,10,10.45,10.52
3085,10,10.5,10.51
3090,10,10.6,10.52
3095,10,10.7,10.54
3100,10,10.8,10.55
3105,10,10.91,10.57
3110,10,11.02,10.59
3115,10,11.08,10.62
3120,10,11.13,10.62
3125,10,11.19,10.62
3130,10,11.24,10.61
3135,10,11.29,10.61
3140,10,11.29,10.57
3145,10,11.28,10.54
3150,10,11.28,10.49
3155,10,11.28,10.45
3160,10,11.28,10.41
3165,10,11.27,10.37
3170,10,11.28,10.36
3175,10,11.3,10.35
3180,10,11.32,10.34
3185,10,11.34,10.3
3190,10,11.36,10.25
3195,10,11.38,10.21
3200,10,11.39,10.17
3205,10,11.4,10.14
3210,10,11.42,10.11
3215,10,11.43,10.07
3220,10,11.44,10.03
3225,10,11.44,9.99
3230,10,11.43,9.95
3235,10,11.42,9.94
3240,10,11.41,9.94
3245,10,11.4,9.93
3250,10,11.39,9.9
3255,10,11.38,9.88
3260,10,11.33,9.85
3265,10,11.29,9.83
3270,10,11.24,9.81
3275,10,11.19,9.78
3280,10,11.15,9.74
3285,10,11.11,9.7
3290,10,11.04,9.65
3295,10,10.97,9.61
3300,10,10.9,9.59
3305,10,10.83,9.57
3310,10,10.79,9.54
3315,10,10.76,9.48
3320,10,10.67,9.41
3325,10,10.58,9.35
3330,10,10.5,9.31
3335,10,10.41,9.27
3340,10,10.36,9.23
3345,10,10.3,9.19
3350,10,10.19,9.12
3355,10,10.08,9.06
3360,10,9.97,8.99
3365,10,9.86,8.97
3370,10,9.8,8.94
3375,10,9.74,8.91
3380,10,9.69,8.89
3385,10,9.57,8.86
3390,10,9.47,8.82
3395,10,9.36,8.79
3400,10,9.31,8.78
3405,10,9.25,8.77
3410,10,9.2,8.77
3415,10,9.15,8.76
3420,10,9.1,8.77
3425,10,8.98,8.79
3430,10,8.87,8.8
3435,10,8.8,8.82
3440,10,8.74,8.85
3445,10,8.67,8.87
3450,10,8.61,8.89
3455,10,8.55,8.91
3460,10,8.49,8.91
3465,10,8.4,8.92
3470,10,8.32,8.9
3475,10,8.3,8.88
3480,10,8.27,8.86
3485,10,8.25,8.84
3490,10,8.22,8.82
3495,10,8.2,8.78
3500,10,8.18,8.75
3505,10,8.12,8.72
3510,10,8.07,8.71
3515,10,8.03,8.7
3520,10,8,8.69
3525,10,7.97,8.68
3530,10,7.94,8.73
3535,10,7.91,8.77
3540,10,7.95,8.81
3545,10,7.99,8.86
3550,10,8.03,8.92
3555,10,8.1,8.97
3560,10,8.17,9.08
3565,10,8.25,9.2
3570,10,8.32,9.32
3575,10,8.41,9.44
3580,10,8.5,9.5
3585,10,8.59,9.56
3590,10,8.59,9.62
3595,10,8.6,9.69
3600,10,8.61,9.75
3605,10,8.62,9.81
3610,10,8.66,9.81
3615,10,8.7,9.81
3620,10,8.74,9.86
3625,10,8.77,9.91
3630,10,8.81,9.95
3635,10,8.84,10
3640,10,8.88,10.05
3645,10,9.01,10.11
3650,10,9.14,10.18
3655,10,9.28,10.25
3660,10,9.38,10.33
3665,10,9.48,10.41
3670,10,9.64,10.43
3675,10,9.81,10.45
3680,10,9.98,10.5
